split,date,year,account,author,editor,article_type,title,char_count,image_count,url,file,source_path
train,2017-02-08 12:07,2017,成都美食,香菜杀手水冰玥,香菜杀手水冰玥,街区地图/城市记忆稿,带上YSL、Dior、TF到这些逼格餐厅过情人节，按口红数量免饭钱！！,2030,73,https://mp.weixin.qq.com/s/2PJqNExK301J4B1X7R8z0A,20170208_带上YSL、Dior、TF到这些逼格餐厅过情人节，按口红数量免饭钱！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170208_带上YSL、Dior、TF到这些逼格餐厅过情人节，按口红数量免饭钱！！.md
train,2017-02-12 11:51,2017,成都美食,香菜杀手水冰玥,香菜杀手水冰玥,人物老店/烟火故事稿,成都有这么多逼格清奇的网红咖啡馆，你却只知道星爸爸？！,3032,128,https://mp.weixin.qq.com/s/1Bi2QSnlmenMKFADjlRbPQ,20170212_成都有这么多逼格清奇的网红咖啡馆，你却只知道星爸爸？！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170212_成都有这么多逼格清奇的网红咖啡馆，你却只知道星爸爸？！.md
train,2017-02-19 11:48,2017,成都美食,一粒毛豆,一粒毛豆,街区地图/城市记忆稿,这才叫成都人的小吃街！吃它长大的90后，如今又带着孩子来吃。,3504,126,https://mp.weixin.qq.com/s/E9rW76mYcJopjNkxg68o5A,20170219_这才叫成都人的小吃街！吃它长大的90后，如今又带着孩子来吃。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170219_这才叫成都人的小吃街！吃它长大的90后，如今又带着孩子来吃。.md
train,2017-02-23 11:39,2017,成都美食,一粒毛豆,一粒毛豆,街区地图/城市记忆稿,喜欢往咔咔角角拱的人，都找不到这3家塞满回头客的烂摊摊！,3210,112,https://mp.weixin.qq.com/s/Gz73gjuPeDCfO-OMlcGKtw,20170223_喜欢往咔咔角角拱的人，都找不到这3家塞满回头客的烂摊摊！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170223_喜欢往咔咔角角拱的人，都找不到这3家塞满回头客的烂摊摊！.md
train,2017-02-27 12:21,2017,成都美食,汪二三,汪二三,街区地图/城市记忆稿,对于重口味来说，成都的钢管厂就是全宇宙最好吃的地方。,4066,144,https://mp.weixin.qq.com/s/BwcyIVy9fWYwUd8LPW4ilw,20170227_对于重口味来说，成都的钢管厂就是全宇宙最好吃的地方。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170227_对于重口味来说，成都的钢管厂就是全宇宙最好吃的地方。.md
train,2017-03-10 12:43,2017,成都美食,一粒毛豆,一粒毛豆,街区地图/城市记忆稿,我们发现了成都最牛逼的烧烤一条街，人均30每天吃到撑！！,3192,120,https://mp.weixin.qq.com/s/IcTfKeJFQDgRoQXtOJq9-g,20170310_我们发现了成都最牛逼的烧烤一条街，人均30每天吃到撑！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170310_我们发现了成都最牛逼的烧烤一条街，人均30每天吃到撑！！.md
train,2017-03-12 12:04,2017,成都美食,汪二三,汪二三,街区地图/城市记忆稿,千万别去双流啃兔脑壳了！！,4314,158,https://mp.weixin.qq.com/s/bNm1J1oRr7ESlzzhuswkgg,20170312_千万别去双流啃兔脑壳了！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170312_千万别去双流啃兔脑壳了！！.md
train,2017-03-29 12:26,2017,成都美食,美食君,美食君,测评指南/清单稿,珍藏好几年的国产小超市！泰国711、日本零食、韩国牛奶根本没法比！,5090,191,https://mp.weixin.qq.com/s/vICaWq0PuDXIr243Js4nJw,20170329_珍藏好几年的国产小超市！泰国711、日本零食、韩国牛奶根本没法比！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170329_珍藏好几年的国产小超市！泰国711、日本零食、韩国牛奶根本没法比！.md
train,2017-04-08 12:07,2017,成都美食,美食君,美食君,人物老店/烟火故事稿,洱海边的客栈要全部关停？白菜价500飞洱海，现在不去真的会后悔！,4362,154,https://mp.weixin.qq.com/s/tqXBU8qkoJbb-l8nLq2qaw,20170408_洱海边的客栈要全部关停？白菜价500飞洱海，现在不去真的会后悔！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170408_洱海边的客栈要全部关停？白菜价500飞洱海，现在不去真的会后悔！.md
train,2017-04-25 11:46,2017,成都美食,香菜杀手水冰玥,香菜杀手水冰玥,单品深挖/资格味道稿,在成都，花10多块就能买到动物奶油面包！我没有豁你！！,2280,77,https://mp.weixin.qq.com/s/otNfv9DOP9nCMvZuZy3CGQ,20170425_在成都，花10多块就能买到动物奶油面包！我没有豁你！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170425_在成都，花10多块就能买到动物奶油面包！我没有豁你！！.md
train,2017-04-25 11:46,2017,成都美食,美食君,美食君,街区地图/城市记忆稿,成大又要在全国出名了！跟着网红彭于晏吃成大！！,6827,316,https://mp.weixin.qq.com/s/W_-FnieNo0wz8PMZwEIo8g,20170425_成大又要在全国出名了！跟着网红彭于晏吃成大！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170425_成大又要在全国出名了！跟着网红彭于晏吃成大！！.md
train,2017-05-14 12:11,2017,成都美食,毛豆 & 铁锤,毛豆 & 铁锤,测评指南/清单稿,过气网红“新中兴”研究报告,2739,112,https://mp.weixin.qq.com/s/gXt7CZ4u9L0PxXxlo2QFlg,20170514_过气网红“新中兴”研究报告.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170514_过气网红“新中兴”研究报告.md
train,2017-06-11 12:29,2017,成都美食,吃货研究僧,吃货研究僧,测评指南/清单稿,吃后0负罪感、不长胖的零食，可以自动添加购物车了。,5627,108,https://mp.weixin.qq.com/s/yh1DrMCdPKGjK59cXBia-A,20170611_吃后0负罪感、不长胖的零食，可以自动添加购物车了。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170611_吃后0负罪感、不长胖的零食，可以自动添加购物车了。.md
train,2017-06-18 21:46,2017,成都美食,牙尖小分队,牙尖小分队,测评指南/清单稿,苍蝇馆子，有毒？？？,1732,27,https://mp.weixin.qq.com/s/QjLXFMqGDHkTDygDYN24jQ,20170618_苍蝇馆子，有毒？？？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170618_苍蝇馆子，有毒？？？.md
train,2017-06-25 11:34,2017,成都美食,一粒毛豆,一粒毛豆,街区地图/城市记忆稿,住在水碾河，每天都不用开伙。,3184,106,https://mp.weixin.qq.com/s/UghjIoRTdbviZQpuDykfbA,20170625_住在水碾河，每天都不用开伙。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170625_住在水碾河，每天都不用开伙。.md
train,2017-06-26 12:26,2017,成都美食,一粒毛豆,一粒毛豆,人物老店/烟火故事稿,我对成都的思念，是从这碗杂酱面开始的……,1081,48,https://mp.weixin.qq.com/s/sMYWIntcf_G_FmJ8vSG2KQ,20170626_我对成都的思念，是从这碗杂酱面开始的…….md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170626_我对成都的思念，是从这碗杂酱面开始的…….md
train,2017-07-16 22:20,2017,成都美食,牙尖小分队,牙尖小分队,测评指南/清单稿,深夜出摊、环境瓦塔、豪车聚集地！深扒成都鬼饮食。,3722,75,https://mp.weixin.qq.com/s/n2Lu41g_XWpn7CP62qTmKA,20170716_深夜出摊、环境瓦塔、豪车聚集地！深扒成都鬼饮食。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170716_深夜出摊、环境瓦塔、豪车聚集地！深扒成都鬼饮食。.md
train,2017-07-23 16:58,2017,成都美食,美食君,美食君,街区地图/城市记忆稿,川王府！大白鲨！家家粗粮王！成都自助餐极简史,3879,76,https://mp.weixin.qq.com/s/ihMvEpqSxAeBqnU-ADqM3g,20170723_川王府！大白鲨！家家粗粮王！成都自助餐极简史.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170723_川王府！大白鲨！家家粗粮王！成都自助餐极简史.md
train,2017-07-31 11:59,2017,成都美食,一粒毛豆,一粒毛豆,测评指南/清单稿,中午吃啥？711、全家、9010「什么值得吃」夏季新品指南,4370,168,https://mp.weixin.qq.com/s/oD9fwMOpxH8ajkdwn_lb_A,20170731_中午吃啥？711、全家、9010「什么值得吃」夏季新品指南.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170731_中午吃啥？711、全家、9010「什么值得吃」夏季新品指南.md
train,2017-08-06 17:03,2017,成都美食,美食君,美食君,测评指南/清单稿,建设路，又双叒叕回来了！！,4181,141,https://mp.weixin.qq.com/s/Kyzz87ntd2rI0U62w5lWbQ,20170806_建设路，又双叒叕回来了！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170806_建设路，又双叒叕回来了！！.md
train,2017-08-13 17:33,2017,成都美食,美食君,美食君,街区地图/城市记忆稿,那一天，你看不到的肖家河,6247,179,https://mp.weixin.qq.com/s/dsk8qRcTiE0aG_N_dWHhuw,20170813_那一天，你看不到的肖家河.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170813_那一天，你看不到的肖家河.md
train,2017-08-14 12:01,2017,成都美食,汪二三,汪二三,测评指南/清单稿,我们买了周冬雨吃过的红烧肉，还有同款牌子午餐肉,4158,137,https://mp.weixin.qq.com/s/6KEwsgOsTFwYeGWaxT_fmg,20170814_我们买了周冬雨吃过的红烧肉，还有同款牌子午餐肉.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170814_我们买了周冬雨吃过的红烧肉，还有同款牌子午餐肉.md
train,2017-08-22 12:02,2017,成都美食,爱逛三圣乡的,爱逛三圣乡的,测评指南/清单稿,三圣乡，我们不说再见！,10600,253,https://mp.weixin.qq.com/s/oIpceY3U4bP-afLv4TgWGQ,20170822_三圣乡，我们不说再见！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170822_三圣乡，我们不说再见！.md
train,2017-08-24 12:28,2017,成都美食,初一,初一,人物老店/烟火故事稿,川师附中的传奇面馆，能吃到的概率只有50%！,1526,56,https://mp.weixin.qq.com/s/EM9Qdo8gw61WgJ9RP8M4TQ,20170824_川师附中的传奇面馆，能吃到的概率只有50%！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170824_川师附中的传奇面馆，能吃到的概率只有50%！.md
train,2017-08-25 13:03,2017,成都美食,洪哥不是鸳鸯锅,洪哥不是鸳鸯锅,街区地图/城市记忆稿,成都后花园变粉了！趁还没变成INS上的网红路，赶快去拍粉色大片！,3678,140,https://mp.weixin.qq.com/s/iU2OVuCtLIJ2G_8Hu2C7WQ,20170825_成都后花园变粉了！趁还没变成INS上的网红路，赶快去拍粉色大片！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170825_成都后花园变粉了！趁还没变成INS上的网红路，赶快去拍粉色大片！.md
train,2017-08-27 12:35,2017,成都美食,盒子西,盒子西,单品深挖/资格味道稿,清空购物车，买回这13款当红咸蛋黄零食。,4852,120,https://mp.weixin.qq.com/s/1ycEWwshhGf8-QTNoJJ1Ag,20170827_清空购物车，买回这13款当红咸蛋黄零食。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170827_清空购物车，买回这13款当红咸蛋黄零食。.md
train,2017-09-05 12:09,2017,成都美食,汪二三,汪二三,测评指南/清单稿,成都月薪一万生活指南,3455,46,https://mp.weixin.qq.com/s/ZwSxqhzNaHb8DIh15vCJQQ,20170905_成都月薪一万生活指南.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170905_成都月薪一万生活指南.md
train,2017-09-10 17:28,2017,成都美食,盒子西,盒子西,测评指南/清单稿,这些让人发胖的地下美食，拼凑起了成都365天的烟火味！,3740,132,https://mp.weixin.qq.com/s/aYVbxk6iKHSmUZnzZfJ4ew,20170910_这些让人发胖的地下美食，拼凑起了成都365天的烟火味！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170910_这些让人发胖的地下美食，拼凑起了成都365天的烟火味！.md
train,2017-09-14 11:53,2017,成都美食,内江爆参子,内江爆参子,街区地图/城市记忆稿,人均不到20元的老小区蘸碟冒菜，一定要把汤底喝完！,793,40,https://mp.weixin.qq.com/s/MJ8-6i3WQ26bTHqsHvUarA,20170914_人均不到20元的老小区蘸碟冒菜，一定要把汤底喝完！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170914_人均不到20元的老小区蘸碟冒菜，一定要把汤底喝完！.md
train,2017-09-16 11:33,2017,成都美食,被网红店逼疯了的,被网红店逼疯了的,单品深挖/资格味道稿,成都人一定想去的INS粉色店系列！卖火锅串串钵钵鸡…勒,9526,193,https://mp.weixin.qq.com/s/jWZrYoGedQhsCyBDms-I5g,20170916_成都人一定想去的INS粉色店系列！卖火锅串串钵钵鸡…勒.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170916_成都人一定想去的INS粉色店系列！卖火锅串串钵钵鸡…勒.md
train,2017-09-17 21:27,2017,成都美食,发吃小分队出发,发吃小分队出发,街区地图/城市记忆稿,“我的家乡，占据德阳美食的半壁江山！”,5229,183,https://mp.weixin.qq.com/s/IS5u4_93xehELRddpqGtKQ,20170917_“我的家乡，占据德阳美食的半壁江山！”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170917_“我的家乡，占据德阳美食的半壁江山！”.md
train,2017-09-23 15:23,2017,成都美食,初一,初一,街区地图/城市记忆稿,三中、二医院、传媒大厦，成都市中心的“美食铁三角”！,3148,109,https://mp.weixin.qq.com/s/9WwhGJElKDZ1OwXQ_C6iwA,20170923_三中、二医院、传媒大厦，成都市中心的“美食铁三角”！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170923_三中、二医院、传媒大厦，成都市中心的“美食铁三角”！.md
train,2017-09-24 12:10,2017,成都美食,内江爆参子,内江爆参子,测评指南/清单稿,成都30家特色店指南，现在就想把国庆的位子预定了！,7095,265,https://mp.weixin.qq.com/s/GMcz7cT_Ao_LlP-trTVe_w,20170924_成都30家特色店指南，现在就想把国庆的位子预定了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20170924_成都30家特色店指南，现在就想把国庆的位子预定了！.md
train,2017-10-03 15:23,2017,成都美食,发吃报社,发吃报社,测评指南/清单稿,全成都离海最近的地方，6个人200元，吃海鲜吃到撑！,4354,144,https://mp.weixin.qq.com/s/fd5_sYZ-MrL1Si98mYV8cg,20171003_全成都离海最近的地方，6个人200元，吃海鲜吃到撑！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20171003_全成都离海最近的地方，6个人200元，吃海鲜吃到撑！.md
train,2017-10-10 11:58,2017,成都美食,初一,初一,街区地图/城市记忆稿,飞院，全四川颜值最高的学校，天天上演冲上云霄！,4097,203,https://mp.weixin.qq.com/s/9RhE1fzrRm6DTNoC53Uc9w,20171010_飞院，全四川颜值最高的学校，天天上演冲上云霄！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20171010_飞院，全四川颜值最高的学校，天天上演冲上云霄！.md
train,2017-10-11 12:02,2017,成都美食,洪哥不是鸳鸯锅,洪哥不是鸳鸯锅,测评指南/清单稿,在肥肠的使用上，双流完爆其他地方！,4126,179,https://mp.weixin.qq.com/s/-pJb_7WtI-xyUx994VPa7A,20171011_在肥肠的使用上，双流完爆其他地方！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20171011_在肥肠的使用上，双流完爆其他地方！.md
