tid,date,subject,author,fname,views,replies,pings_num,share_num,total_heat,score,article_type,split,word_count,paragraph_count,paragraphs_per_1000,median_paragraph_len,short_paragraph_ratio,max_short_run,list_like_lines,path,url
809890,2022-11-15,牛*！宜宾一男子骑车带充气娃娃逛街！,流浪啊,大美宜宾,44460,195,0,0,0,63960,本地生活文旅,train,214,5,23.36,43,0.4,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/11/809890-牛-！宜宾一男子骑车带充气娃娃逛街！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=809890
740916,2021-11-05,大宜宾第七届相亲大会来啦！全城招募单身男女，免费参加！,流浪啊,今日宜宾,29895,339,0,0,0,63795,情感婚恋互动,train,713,89,124.82,7,0.989,50,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2021/11/740916-大宜宾第七届相亲大会来啦！全城招募单身男女，免费参加！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=740916
798366,2022-09-09,宜宾外出采购只限1小时？能干些什么？,流浪啊,网友曝光,43100,202,0,0,0,63300,网友曝光热议,train,271,5,18.45,67,0.4,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/09/798366-宜宾外出采购只限1小时？能干些什么？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=798366
797296,2022-09-04,宜宾菜市惊现天价苦瓜！抢钱啊？,流浪啊,大美宜宾,44898,184,0,0,0,63298,综合本地新闻,train,251,6,23.9,38.0,0.167,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/09/797296-宜宾菜市惊现天价苦瓜！抢钱啊？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=797296
894907,2024-11-10,来了！宜宾开通高铁直通九寨沟景区！,流浪啊,城市更新,34682,282,0,0,0,62882,城建交通更新,train,804,33,41.04,14,0.697,13,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/11/894907-来了！宜宾开通高铁直通九寨沟景区！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=894907
736536,2021-10-19,宜宾长江桥头不修天桥了！修大公园，已动工…,流浪啊,今日宜宾,31334,314,0,0,0,62734,综合本地新闻,train,293,21,71.67,9,0.762,7,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2021/10/736536-宜宾长江桥头不修天桥了！修大公园，已动工….md,https://dayibin.cn/forum.php?mod=viewthread&tid=736536
734514,2021-10-11,宜宾职业技术学院要搬到南溪了！新村该怎么办？,流浪啊,今日宜宾,36802,257,0,0,0,62502,综合本地新闻,train,400,23,57.5,11,0.783,6,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2021/10/734514-宜宾职业技术学院要搬到南溪了！新村该怎么办？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=734514
833814,2023-05-09,太牛了！飞行汽车将亮相宜宾！,流浪啊,网友曝光,30255,305,0,0,0,60755,网友曝光热议,train,291,9,30.93,26,0.333,3,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/05/833814-太牛了！飞行汽车将亮相宜宾！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=833814
807314,2022-10-30,最新！宜宾临港长江大桥通车时间定了！,流浪啊,城市更新,34872,256,0,0,0,60472,城建交通更新,train,311,6,19.29,43.5,0.333,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/10/807314-最新！宜宾临港长江大桥通车时间定了！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=807314
865524,2024-02-01,宜宾老城区大改造！难道又有一大批拆迁户了？,流浪啊,城市更新,39107,212,0,0,0,60307,城建交通更新,train,887,29,32.69,19,0.586,8,4,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/02/865524-宜宾老城区大改造！难道又有一大批拆迁户了？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=865524
868164,2024-02-29,宜宾排名上升！2023年中国GDP百强城市出炉！,流浪啊,城市更新,33810,263,0,0,0,60110,城建交通更新,train,85,3,35.29,29,0.333,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/02/868164-宜宾排名上升！2023年中国GDP百强城市出炉！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=868164
897776,2024-12-07,免费看随便耍！宜宾这一大片银杏林，简直太美啦！,流浪啊,网友曝光,34770,246,0,0,0,59370,网友曝光热议,train,336,9,26.79,43,0.222,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/12/897776-免费看随便耍！宜宾这一大片银杏林，简直太美啦！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=897776
720003,2021-08-17,宜宾合同制教师4万一年还包括保险？你会选择吗？,流浪啊,今日宜宾,31691,276,0,0,0,59291,招聘求职信息,train,92,5,54.35,14,0.6,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2021/08/720003-宜宾合同制教师4万一年还包括保险？你会选择吗？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=720003
857351,2023-11-16,第一次见到宜宾这个果果！全身是刺，居然还是个“宝贝”…,流浪啊,网友曝光,46865,124,0,0,0,59265,网友曝光热议,train,286,6,20.98,49.0,0.167,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/11/857351-第一次见到宜宾这个果果！全身是刺，居然还是个“宝贝”….md,https://dayibin.cn/forum.php?mod=viewthread&tid=857351
711456,2021-07-17,太美了！今天宜宾惊现“蘑菇云”，有图有视频…,流浪啊,今日宜宾,32110,271,0,0,0,59210,综合本地新闻,train,61,2,32.79,30.5,0.5,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2021/07/711456-太美了！今天宜宾惊现“蘑菇云”，有图有视频….md,https://dayibin.cn/forum.php?mod=viewthread&tid=711456
860655,2023-12-17,送机票活动已结束！宜宾五粮液机场旅客吞吐量突破200万人次、货邮吞吐量突破8000吨！,流浪啊,今日宜宾,34610,245,0,0,0,59110,城建交通更新,train,1028,39,37.94,12,0.692,14,9,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/12/860655-送机票活动已结束！宜宾五粮液机场旅客吞吐量突破200万人次、货邮吞吐量突破8000吨！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=860655
713129,2021-07-23,紧急救援！宜宾蓝豹应急救援队驰援河南！,流浪啊,今日宜宾,36672,222,0,0,0,58872,突发应急安全,train,297,8,26.94,31.0,0.375,3,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2021/07/713129-紧急救援！宜宾蓝豹应急救援队驰援河南！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=713129
822956,2023-02-21,惊呆了！五粮液录用名单仅9人，全是硕士、博士…,流浪啊,今日宜宾,36556,222,0,0,0,58756,政务公告党建,train,169,4,23.67,46.5,0.25,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/02/822956-惊呆了！五粮液录用名单仅9人，全是硕士、博士….md,https://dayibin.cn/forum.php?mod=viewthread&tid=822956
887760,2024-08-31,渝昆高铁开通时间大猜测！猜对有奖！,流浪啊,网友曝光,28959,297,0,0,0,58659,城建交通更新,train,1122,11,9.8,93,0.091,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/08/887760-渝昆高铁开通时间大猜测！猜对有奖！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=887760
784840,2022-07-01,2022中国百强城市排行出炉，宜宾排名全国93位！,流浪啊,城市更新,43078,153,0,0,0,58378,城建交通更新,train,102,3,29.41,33,0.333,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/07/784840-2022中国百强城市排行出炉，宜宾排名全国93位！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=784840
865317,2024-01-30,牛！宜宾“老头乐”开上高速？,流浪啊,网友曝光,32958,252,0,0,0,58158,网友曝光热议,train,174,6,34.48,30.5,0.333,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/01/865317-牛！宜宾“老头乐”开上高速？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=865317
860803,2023-12-18,宜宾跨年演唱会来啦！有林志颖、郑钧，你最想要哪些明星来？,流浪啊,网友曝光,32089,259,0,0,0,57989,网友曝光热议,train,260,6,23.08,37.5,0.167,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/12/860803-宜宾跨年演唱会来啦！有林志颖、郑钧，你最想要哪些明星来？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=860803
806330,2022-10-24,真的来了！共享单车正式在宜宾运行！,流浪啊,网友曝光,33386,246,0,0,0,57986,网友曝光热议,train,199,5,25.13,43,0.4,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/10/806330-真的来了！共享单车正式在宜宾运行！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=806330
729365,2021-09-21,【市监管局已回复】我买了一箱月饼发霉了后续！,流浪啊,大美宜宾,36759,210,0,0,0,57759,综合本地新闻,train,677,9,13.29,66,0.333,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2021/09/729365-【市监管局已回复】我买了一箱月饼发霉了后续！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=729365
857359,2023-11-16,宜宾3个站！四川最快高铁！即将开通！,流浪啊,城市更新,29935,275,0,0,0,57435,城建交通更新,train,1623,92,56.69,15.0,0.75,17,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/11/857359-宜宾3个站！四川最快高铁！即将开通！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=857359
803409,2022-10-07,一觉醒来怎么了？肉没了，超市挤满了…,流浪啊,网友曝光,37149,201,0,0,0,57249,网友曝光热议,train,165,6,36.36,27.0,0.333,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/10/803409-一觉醒来怎么了？肉没了，超市挤满了….md,https://dayibin.cn/forum.php?mod=viewthread&tid=803409
794237,2022-08-18,美哭了！宜宾天空出现“七彩祥云”…,流浪啊,网友曝光,39368,173,0,0,0,56668,网友曝光热议,train,86,5,58.14,14,0.6,3,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/08/794237-美哭了！宜宾天空出现“七彩祥云”….md,https://dayibin.cn/forum.php?mod=viewthread&tid=794237
799882,2022-09-17,宜宾居家第10天你有多邋遢？洗澡没有？捂臭没有？,流浪啊,网友曝光,34675,215,0,0,0,56175,网友曝光热议,train,275,6,21.82,49.5,0.167,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/09/799882-宜宾居家第10天你有多邋遢？洗澡没有？捂臭没有？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=799882
861594,2023-12-26,直击现场！成宜高铁正式通车！,流浪啊,城市更新,29475,264,0,0,0,55875,城建交通更新,train,230,9,39.13,28,0.444,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/12/861594-直击现场！成宜高铁正式通车！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=861594
870798,2024-03-25,宜宾又一新高铁站即将建成！现场实拍曝光...,流浪啊,城市更新,36380,189,0,0,0,55280,城建交通更新,train,827,30,36.28,14.0,0.567,8,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/03/870798-宜宾又一新高铁站即将建成！现场实拍曝光.md,https://dayibin.cn/forum.php?mod=viewthread&tid=870798
854577,2023-10-23,突发！章子怡汪峰共同发声明宣布离婚！汪峰已是第4次离婚！涉及婚内财产35亿…,流浪啊,网友曝光,33060,211,0,0,0,54160,网友曝光热议,train,594,11,18.52,56,0.091,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/10/854577-突发！章子怡汪峰共同发声明宣布离婚！汪峰已是第4次离婚！涉及婚内财产35亿….md,https://dayibin.cn/forum.php?mod=viewthread&tid=854577
876377,2024-05-15,宜宾内环线唯一一座人行天桥来了！预计月底通行…,流浪啊,城市更新,34211,199,0,0,0,54111,城建交通更新,train,664,6,9.04,108.0,0.167,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/05/876377-宜宾内环线唯一一座人行天桥来了！预计月底通行….md,https://dayibin.cn/forum.php?mod=viewthread&tid=876377
891098,2024-10-02,国庆到底有多少人来宜宾啊？到处都挤满了人！,流浪啊,今日宜宾,29302,245,0,0,0,53802,综合本地新闻,train,245,32,130.61,8.0,1.0,32,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/10/891098-国庆到底有多少人来宜宾啊？到处都挤满了人！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=891098
811588,2022-11-26,寒潮来了！宜宾断崖式降温，直接个位数！,流浪啊,网友曝光,33623,201,0,0,0,53723,网友曝光热议,train,202,7,34.65,24,0.286,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/11/811588-寒潮来了！宜宾断崖式降温，直接个位数！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=811588
881658,2024-07-04,最新通知！关于宜宾农贸市场建设！,流浪啊,城市更新,36011,177,0,0,0,53711,城建交通更新,train,385,19,49.35,12,0.737,8,4,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/07/881658-最新通知！关于宜宾农贸市场建设！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=881658
858394,2023-11-26,太牛了！宜宾一彩民中双色球868.8万！,流浪啊,今日宜宾,34387,189,0,0,0,53287,综合本地新闻,train,204,4,19.61,48.5,0.5,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/11/858394-太牛了！宜宾一彩民中双色球868.8万！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=858394
888606,2024-09-08,在宜宾当老板太难！一个月营业额17000元，还开的走不？,流浪啊,网友曝光,31161,217,0,0,0,52861,网友曝光热议,train,141,4,28.37,27.5,0.5,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/09/888606-在宜宾当老板太难！一个月营业额17000元，还开的走不？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=888606
835589,2023-05-23,智轨T4线6月正式开跑！票价多少？好久一班？,流浪啊,大美宜宾,37206,155,0,0,0,52706,城建交通更新,train,241,9,37.34,22,0.333,1,2,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/05/835589-智轨T4线6月正式开跑！票价多少？好久一班？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=835589
894377,2024-11-05,共享电动车回归宜宾！2元15分钟，你骑了吗？,流浪啊,网友曝光,29611,228,0,0,0,52411,网友曝光热议,train,228,5,21.93,49,0.2,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/11/894377-共享电动车回归宜宾！2元15分钟，你骑了吗？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=894377
783066,2022-06-22,宜宾一女大学生拍创意毕业照，起跳后把地砖踩烂了…,流浪啊,网友曝光,31124,212,0,0,0,52324,网友曝光热议,train,118,5,42.37,19,0.6,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/06/783066-宜宾一女大学生拍创意毕业照，起跳后把地砖踩烂了….md,https://dayibin.cn/forum.php?mod=viewthread&tid=783066
739520,2021-10-31,宜宾92岁抗美援朝老兵求助大宜宾，希望实现一个心愿！,流浪啊,今日宜宾,30199,220,0,0,0,52199,公益求助人物,train,445,12,26.97,30.5,0.417,3,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2021/10/739520-宜宾92岁抗美援朝老兵求助大宜宾，希望实现一个心愿！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=739520
817639,2023-01-09,大宜宾小编求助！25岁不结婚丢脸吗？不孝吗？,流浪啊,网友曝光,23684,285,0,0,0,52184,公益求助人物,train,548,9,16.42,41,0.222,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/01/817639-大宜宾小编求助！25岁不结婚丢脸吗？不孝吗？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=817639
878102,2024-06-01,宜宾吊白路将实施交通管制！为期44天，绕行路线…,流浪啊,今日宜宾,29928,219,0,0,0,51828,城建交通更新,train,686,26,37.9,21.0,0.462,4,6,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/06/878102-宜宾吊白路将实施交通管制！为期44天，绕行路线….md,https://dayibin.cn/forum.php?mod=viewthread&tid=878102
896168,2024-11-22,【最新后续】顾客付钱后还占便宜！宜宾一摊贩当场失控…,流浪啊,网友曝光,27115,246,0,0,0,51715,网友曝光热议,train,320,10,31.25,29.5,0.4,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/11/896168-【最新后续】顾客付钱后还占便宜！宜宾一摊贩当场失控….md,https://dayibin.cn/forum.php?mod=viewthread&tid=896168
