split,weighted_score,global_percentile,year_percentile,spike_bonus,base_score,file,title,date,year,author,account,type,word_count,paragraph_count,paragraphs_per_1000,median_para_len,short_para_ratio,max_short_run,image_count,section_count,阅读,点赞,转发,喜欢,留言,url
excluded_bottom20,0.158803,0.076487,0.513514,0.02559,5.732522711460384,20190923_让人头皮发麻的暗黑童话，我却看到痛哭.md,让人头皮发麻的暗黑童话，我却看到痛哭,2019-09-23,2019,槽值小妹,槽值,身体审美/亲密关系,2798,133,47.53,20,0.511,6,37,0,100000,1,2,1336,99,https://mp.weixin.qq.com/s/JrDIfjbxuIFFVNL3dHKYdg
training_top80,0.259525,0.116147,0.743243,0.295734,6.0755986663507064,20190924_“杜江，你干嘛这么较真？”.md,“杜江，你干嘛这么较真？”,2019-09-24,2019,槽值小妹,槽值,综合热点/观点拆解,2707,133,49.13,20,0.511,6,36,0,100000,4,1,4908,99,https://mp.weixin.qq.com/s/MapLJPOP_NdMFNxpAR4bug
excluded_bottom20,0.083138,0.041549,0.27027,0.0,5.484661788215225,20190927_别轻易设置朋友圈分组可见.md,别轻易设置朋友圈分组可见,2019-09-27,2019,槽值小妹,槽值,社会情绪/打工人生活,2465,102,41.38,23.0,0.412,7,14,0,100000,2,0,561,100,https://mp.weixin.qq.com/s/i99qs9C0xVXW0sk3ZGGujw
excluded_bottom20,0.019404,0.012276,0.054054,0.0,5.211670196103544,20190929_我拆穿了那个裸婚女孩，准备藏一辈子的秘密.md,我拆穿了那个裸婚女孩，准备藏一辈子的秘密,2019-09-29,2019,槽值小妹,槽值,身体审美/亲密关系,3213,81,25.21,36,0.185,5,17,0,100000,0,0,573,97,https://mp.weixin.qq.com/s/ybYgmR5QfGjEPYcI-BQnqQ
excluded_bottom20,0.143508,0.069877,0.472973,0.0,5.667267347566401,20190930_“我25岁，逆袭成CEO，后悔了”.md,“我25岁，逆袭成CEO，后悔了”,2019-09-30,2019,槽值小妹,槽值,社会情绪/打工人生活,3176,161,50.69,19,0.59,8,56,0,100000,3,0,1538,44,https://mp.weixin.qq.com/s/4GTib_mV0Kksy79ff_CBRg
training_top80,0.21754,0.101039,0.648649,0.170829,5.916972401858302,20191008_微信最新大数据，公开了3000万“堕落”的年轻人.md,微信最新大数据，公开了3000万“堕落”的年轻人,2019-10-08,2019,槽值小妹,槽值,社会情绪/打工人生活,2708,124,45.79,21.0,0.484,6,32,0,100000,2,3,1579,100,https://mp.weixin.qq.com/s/Qv5Cy4UmeWkVQcUO6V--ng
excluded_bottom20,0.030156,0.016053,0.094595,0.0,5.26121536266811,20191011_一集上瘾的9.4分神作，看完不敢小瞧这群奇葩.md,一集上瘾的9.4分神作，看完不敢小瞧这群奇葩,2019-10-11,2019,槽值小妹,槽值,怀旧文化/IP解读,3171,156,49.2,19.0,0.532,5,49,0,100000,0,0,1042,43,https://mp.weixin.qq.com/s/wMEqa5v__VGneP6LRQqP5w
training_top80,0.211047,0.098206,0.635135,0.15276,5.894025146611881,20191028_假装精致的标配女孩，你清醒一点.md,假装精致的标配女孩，你清醒一点,2019-10-28,2019,槽值小妹,槽值,身体审美/亲密关系,2467,94,38.1,24.0,0.383,3,15,0,100000,3,1,2356,72,https://mp.weixin.qq.com/s/N1EX-KQdvO75oY-zxIG5cA
excluded_bottom20,0.008652,0.008499,0.013514,0.0,5.166034202334211,20191030_你舍不得删除的微信，99%都是垃圾.md,你舍不得删除的微信，99%都是垃圾,2019-10-30,2019,槽值小妹,槽值,社会情绪/打工人生活,2498,106,42.43,23.0,0.396,4,14,0,100000,0,0,421,98,https://mp.weixin.qq.com/s/-A5onL24Kll84niZKn_LUw
excluded_bottom20,0.087163,0.043437,0.283784,0.0,5.490164588683745,20191104_“撞见男朋友上厕所后，我开始怀疑爱情”.md,“撞见男朋友上厕所后，我开始怀疑爱情”,2019-11-04,2019,槽值小妹,槽值,综合热点/观点拆解,2143,97,45.26,20,0.515,6,22,0,100000,2,0,582,100,https://mp.weixin.qq.com/s/J0Hky_S0zUaycvTigjVccw
excluded_bottom20,0.012676,0.010387,0.027027,0.0,5.206888744945563,20191105_被打脸无数次的谎言，都放在了朋友圈.md,被打脸无数次的谎言，都放在了朋友圈,2019-11-05,2019,槽值小妹,槽值,身体审美/亲密关系,2399,98,40.85,23.0,0.418,9,13,0,100000,0,1,285,44,https://mp.weixin.qq.com/s/u3LcFO5Yh_xGNkSWm2OKlA
excluded_bottom20,0.01604,0.011331,0.040541,0.0,5.208784074050057,20191118_偷偷收藏的99件网红爆款，我劝你趁早删除.md,偷偷收藏的99件网红爆款，我劝你趁早删除,2019-11-18,2019,槽值小妹,槽值,消费品牌/商业拆解,2146,83,38.68,26,0.289,4,15,0,100000,0,0,604,78,https://mp.weixin.qq.com/s/1o38Jvech_USTLjLrkaUpg
excluded_bottom20,0.137501,0.065156,0.459459,0.0,5.615172870719213,20191209_被嘲败家的90后，可能是朋友圈最精明的一群人.md,被嘲败家的90后，可能是朋友圈最精明的一群人,2019-12-09,2019,槽值小妹,槽值,社会情绪/打工人生活,2360,99,41.95,23,0.394,4,19,0,100000,1,2,672,74,https://mp.weixin.qq.com/s/3o5gf2pICjbqLY3azt51gg
excluded_bottom20,0.132815,0.062323,0.445946,0.0,5.610258165731,20191217_“裸婚是我做过最好的决定” _  90后女孩私生活实录.md,“裸婚是我做过最好的决定” |  90后女孩私生活实录,2019-12-17,2019,槽值小妹,槽值,身体审美/亲密关系,2448,82,33.5,28.5,0.366,5,15,0,100000,1,1,1029,95,https://mp.weixin.qq.com/s/WWAfRqTQxsDbzmbvhWrrqQ
excluded_bottom20,0.120741,0.056657,0.405405,0.0,5.577207153226782,20191227_那个加班到凌晨一点的女孩，背地里在偷偷转锦鲤.md,那个加班到凌晨一点的女孩，背地里在偷偷转锦鲤,2019-12-27,2019,槽值小妹,槽值,身体审美/亲密关系,2551,107,41.94,23,0.411,5,21,0,100000,0,1,3177,53,https://mp.weixin.qq.com/s/Ap7TZQyj6N5TbMl0j4LxAQ
excluded_bottom20,0.11065,0.053824,0.364865,0.0,5.555476316078796,20191228_被100个聊天群压垮的成年人，都在假装放假.md,被100个聊天群压垮的成年人，都在假装放假,2019-12-28,2019,槽值小妹,槽值,社会情绪/打工人生活,2123,82,38.62,25.0,0.293,5,15,0,100000,0,1,2301,91,https://mp.weixin.qq.com/s/U2Ms0GvkfI5xkU95Yk-0hQ
training_top80,0.404585,0.207743,0.932432,0.726785,6.623021423414856,20191230_“偷看前任的微博后，我死心了” _ 2019最想撤回的操作.md,“偷看前任的微博后，我死心了” | 2019最想撤回的操作,2019-12-30,2019,槽值小妹,槽值,综合热点/观点拆解,2324,98,42.17,24.0,0.408,3,33,0,100000,32,3,3225,99,https://mp.weixin.qq.com/s/z-o4x-I0fhJjQjj2q1ob2w
excluded_bottom20,0.050858,0.037771,0.122093,0.0,5.46133375379189,20200102_彭于晏，这次你真该高调.md,彭于晏，这次你真该高调,2020-01-02,2020,槽值小妹,槽值,社会情绪/打工人生活,2869,113,39.39,25,0.265,4,42,0,100000,0,0,3314,74,https://mp.weixin.qq.com/s/lPuI_IZP4kB9L5bG7rH9jA
training_top80,0.379086,0.358829,0.604651,0.069753,6.931959870952321,20200103_朋友圈大型人设崩塌现场：求求你，别装了.md,朋友圈大型人设崩塌现场：求求你，别装了,2020-01-03,2020,槽值小妹,槽值,社会情绪/打工人生活,317,16,50.47,19.5,0.5,4,47,0,100000,66,3,7905,94,https://mp.weixin.qq.com/s/4PDCV_FqmWs9Hxy2BQ2VhA
excluded_bottom20,0.089453,0.067989,0.209302,0.0,5.6484226378775855,20200106_别低估朋友圈那个抠门的成年人.md,别低估朋友圈那个抠门的成年人,2020-01-06,2020,槽值小妹,槽值,社会情绪/打工人生活,2504,106,42.33,23.0,0.425,5,13,0,100000,0,2,2422,99,https://mp.weixin.qq.com/s/mfoa9GFII8AFRiS4ck6hrw
excluded_bottom20,0.010943,0.005666,0.034884,0.0,5.063549693002754,20200107_看到你们的男朋友，我瞬间不想恋爱了.md,看到你们的男朋友，我瞬间不想恋爱了,2020-01-07,2020,槽值小妹,槽值,身体审美/亲密关系,2467,89,36.08,27,0.348,4,12,0,100000,0,0,225,82,https://mp.weixin.qq.com/s/57Td-jv1RpEOD_VrCLLknQ
excluded_bottom20,0.1037,0.078376,0.244186,0.0,5.760207142355929,20200108_女生素颜=堕落，是我见过最扯的标签.md,女生素颜=堕落，是我见过最扯的标签,2020-01-08,2020,槽值小妹,槽值,身体审美/亲密关系,2264,102,45.05,21.5,0.441,10,30,0,100000,1,2,1607,99,https://mp.weixin.qq.com/s/3TvhkSxdAqwpu525HyjXaA
excluded_bottom20,0.141474,0.10576,0.337209,0.0,5.950400075588145,20200109_“结婚当天，发现最爱我的人不是他”  _ 被父母惹哭的20个瞬间.md,“结婚当天，发现最爱我的人不是他”  | 被父母惹哭的20个瞬间,2020-01-09,2020,槽值小妹,槽值,身体审美/亲密关系,2594,130,50.12,19.0,0.531,7,34,0,91000,17,0,1064,40,https://mp.weixin.qq.com/s/oOs1yC8Ih4BjNEyxQyEvNw
excluded_bottom20,0.116626,0.086874,0.27907,0.0,5.809696036822232,20200114_央视憋了3年的神作，赚了我2020年第一波眼泪.md,央视憋了3年的神作，赚了我2020年第一波眼泪,2020-01-14,2020,槽值小妹,槽值,怀旧文化/IP解读,2743,111,40.47,24,0.387,6,29,0,100000,0,4,3838,81,https://mp.weixin.qq.com/s/JCq7EaEV3tsIhZabKGtwXQ
excluded_bottom20,0.057652,0.042493,0.139535,0.0,5.488285810647365,20200115_“抱歉，我取消了你的微信置顶”.md,“抱歉，我取消了你的微信置顶”,2020-01-15,2020,槽值小妹,槽值,综合热点/观点拆解,2528,83,32.83,28,0.301,4,12,0,100000,1,0,1175,89,https://mp.weixin.qq.com/s/CMXwu1cnyAW2Xq7I4w-fmQ
excluded_bottom20,0.015912,0.009443,0.046512,0.0,5.194308522504208,20200118_我被靳东袁泉新剧羞辱了智商.md,我被靳东袁泉新剧羞辱了智商,2020-01-18,2020,槽值小妹,槽值,娱乐影视/人物舆论,3637,182,50.04,20.0,0.538,10,66,0,100000,0,0,563,72,https://mp.weixin.qq.com/s/qrf5TpYcrt0wpQn6zlLNyA
excluded_bottom20,0.133358,0.09915,0.319767,0.0,5.899909139875569,20200121_全程谎言的9.5分神作，你能忍住不哭算我输.md,全程谎言的9.5分神作，你能忍住不哭算我输,2020-01-21,2020,槽值小妹,槽值,怀旧文化/IP解读,2632,127,48.25,19,0.559,4,44,4,100000,3,2,2097,22,https://mp.weixin.qq.com/s/6rNvKkiwOHKhoiK1_wS4gQ
excluded_bottom20,0.097568,0.074599,0.226744,0.0,5.707909387015899,20200122_武汉肺炎爆发背后，负重逆行的中国医护.md,武汉肺炎爆发背后，负重逆行的中国医护,2020-01-22,2020,槽值小妹,槽值,地域文化/城市迷因,2184,189,86.54,11,0.942,70,31,0,100000,0,1,6164,100,https://mp.weixin.qq.com/s/-FK4KAnQLZ6L38Nl2cNnnQ
excluded_bottom20,0.114802,0.08593,0.273256,0.0,5.809121599779788,20200123_哪一瞬间让你觉得人间值得？这是我听过最好的答案.md,哪一瞬间让你觉得人间值得？这是我听过最好的答案,2020-01-23,2020,槽值小妹,槽值,社会情绪/打工人生活,1811,81,44.73,21,0.494,4,14,0,100000,1,3,1799,59,https://mp.weixin.qq.com/s/e9UeGWStE2u4tFZRuAdW4g
excluded_bottom20,0.101877,0.077432,0.238372,0.0,5.751478311474721,20200128_被新型肺炎锁在家的成年人，警惕情绪瘫痪.md,被新型肺炎锁在家的成年人，警惕情绪瘫痪,2020-01-28,2020,槽值小妹,槽值,社会情绪/打工人生活,3469,122,35.17,28.0,0.32,4,27,0,100000,2,1,1382,87,https://mp.weixin.qq.com/s/gDRRM1gOBpyXcj_UykQ1ow
excluded_bottom20,0.157705,0.11898,0.372093,0.0,6.146790875048049,20200202_成年人20个禁欲瞬间：放弃一时爽，一直放弃一直爽.md,成年人20个禁欲瞬间：放弃一时爽，一直放弃一直爽,2020-02-02,2020,槽值小妹,槽值,社会情绪/打工人生活,3025,124,40.99,23.0,0.427,4,42,0,100000,24,0,1359,99,https://mp.weixin.qq.com/s/Tdshpc4gyiQNyV8jd5Ih-A
excluded_bottom20,0.109331,0.083097,0.255814,0.0,5.771234294728235,20200203_中国小孩最新爆款姓名，烫嘴！.md,中国小孩最新爆款姓名，烫嘴！,2020-02-03,2020,槽值小妹,槽值,综合热点/观点拆解,2925,124,42.39,23.0,0.435,4,28,0,100000,0,7,1500,96,https://mp.weixin.qq.com/s/_fyTH8VDDGjUAjKKkpbpOw
excluded_bottom20,0.126406,0.09254,0.30814,0.0,5.837143468575366,20200205_新型肺炎结束后的第一条朋友圈，我早准备好了.md,新型肺炎结束后的第一条朋友圈，我早准备好了,2020-02-05,2020,槽值小妹,槽值,社会情绪/打工人生活,2646,131,49.51,20,0.511,6,44,0,100000,4,1,1052,85,https://mp.weixin.qq.com/s/2qPFg1Uhe_VLf2G86th6sw
excluded_bottom20,0.027834,0.01983,0.069767,0.0,5.285161449524769,20200206_朋友圈集体打脸现场，说“丧”都是骗你的.md,朋友圈集体打脸现场，说“丧”都是骗你的,2020-02-06,2020,槽值小妹,槽值,身体审美/亲密关系,2143,81,37.8,25,0.346,4,27,0,100000,0,0,949,93,https://mp.weixin.qq.com/s/zoFJgFRUf-4TwXqlfwhJuQ
excluded_bottom20,0.026011,0.018886,0.063953,0.0,5.276267364984452,20200210_朋友圈最该转发的 7 分钟短片，警醒复工第一天的你.md,朋友圈最该转发的 7 分钟短片，警醒复工第一天的你,2020-02-10,2020,槽值小妹,槽值,社会情绪/打工人生活,2505,94,37.52,25.0,0.309,2,30,0,100000,0,0,1324,28,https://mp.weixin.qq.com/s/zMwXkHICT_hsIly4FRuqzw
excluded_bottom20,0.029658,0.020774,0.075581,0.0,5.288141145703302,20200211_“被憋疯的第400个小时，我终于看懂了他们的朋友圈”.md,“被憋疯的第400个小时，我终于看懂了他们的朋友圈”,2020-02-11,2020,槽值小妹,槽值,社会情绪/打工人生活,2813,91,32.35,28,0.407,5,32,0,77000,1,0,717,44,https://mp.weixin.qq.com/s/89idKTyfKWJcgOC5HjhNZA
excluded_bottom20,0.068913,0.051936,0.162791,0.0,5.54841174639171,20200212_失去炸鸡奶茶海底捞后，全靠它深夜续命.md,失去炸鸡奶茶海底捞后，全靠它深夜续命,2020-02-12,2020,槽值小妹,槽值,消费品牌/商业拆解,2537,93,36.66,25,0.333,4,38,3,100000,0,2,1435,64,https://mp.weixin.qq.com/s/ip21DuZ83htcmCcDSJStNg
excluded_bottom20,0.042743,0.031161,0.104651,0.0,5.389138645416875,20200213_等等，先别骂那群微信步数过万的人.md,等等，先别骂那群微信步数过万的人,2020-02-13,2020,槽值小妹,槽值,身体审美/亲密关系,303,18,59.41,17.0,0.778,10,23,0,100000,0,0,2004,79,https://mp.weixin.qq.com/s/3EZft2p63NEhrdVzEk3VSQ
excluded_bottom20,0.124582,0.091596,0.302326,0.0,5.834700321113609,20200214_微信恋爱大型翻车现场？？？.md,微信恋爱大型翻车现场？？？,2020-02-14,2020,槽值小妹,槽值,身体审美/亲密关系,2479,121,48.81,19,0.554,9,41,0,100000,5,0,1831,99,https://mp.weixin.qq.com/s/30DhuCrQoGCcTBmpt58Q9A
training_top80,0.453626,0.440982,0.668605,0.112176,7.050565846564635,20200217_朋友圈黑暗料理图鉴：吃饭吗？要命那种！.md,朋友圈黑暗料理图鉴：吃饭吗？要命那种！,2020-02-17,2020,槽值小妹,槽值,社会情绪/打工人生活,1698,190,111.9,8.5,0.995,189,64,0,100000,71,7,6031,99,https://mp.weixin.qq.com/s/iuHU_1vBTc46osT76K_Rkw
excluded_bottom20,0.040919,0.030217,0.098837,0.0,5.370149410732263,20200218_“男友瞒着我，回老家找了工作”：低估人性，你就输了.md,“男友瞒着我，回老家找了工作”：低估人性，你就输了,2020-02-18,2020,槽值小妹,槽值,身体审美/亲密关系,2198,88,40.04,24.0,0.409,3,12,0,100000,0,1,652,98,https://mp.weixin.qq.com/s/MsJN-NB8dWbHiiEFae6hmw
excluded_bottom20,0.112979,0.084986,0.267442,0.0,5.795581947283483,20200219_我不敢看你发在朋友圈的聊天记录.md,我不敢看你发在朋友圈的聊天记录,2020-02-19,2020,槽值小妹,槽值,社会情绪/打工人生活,2227,107,48.05,21,0.477,6,18,0,100000,2,0,4693,86,https://mp.weixin.qq.com/s/xHtN8T0gth6HfsLekkM4wA
excluded_bottom20,0.151413,0.113314,0.360465,0.0,6.04589978597845,20200222_朋友圈放飞自我的厨子，求你们住手吧！.md,朋友圈放飞自我的厨子，求你们住手吧！,2020-02-22,2020,槽值小妹,槽值,社会情绪/打工人生活,1425,144,101.05,9.0,0.965,132,48,0,100000,3,2,3401,99,https://mp.weixin.qq.com/s/iZFv6-9MZ-dRbEUnFPpBSA
excluded_bottom20,0.032804,0.023607,0.081395,0.0,5.321908146599529,20200226_30天对一个女生的改变到底多大？朋友圈早把你出卖了.md,30天对一个女生的改变到底多大？朋友圈早把你出卖了,2020-02-26,2020,槽值小妹,槽值,身体审美/亲密关系,341,20,58.65,18.0,0.8,11,14,0,100000,0,0,1184,100,https://mp.weixin.qq.com/s/BG750gx5928ulQjZ-k0r4A
excluded_bottom20,0.190326,0.147309,0.436047,0.0,6.369694119102998,20200228_典故里经常出现的青梅，为什么让日本上瘾？.md,典故里经常出现的青梅，为什么让日本上瘾？,2020-02-28,2020,槽值小妹,槽值,地域文化/城市迷因,2839,124,43.68,20.0,0.508,6,27,0,100000,9,21,448,99,https://mp.weixin.qq.com/s/jqWmU0wGvQJKkZ6yRC73Jw
excluded_bottom20,0.003648,0.001889,0.011628,0.0,4.689547452236692,20200229_90后藏了10年的秘密，终于被公开了.md,90后藏了10年的秘密，终于被公开了,2020-02-29,2020,槽值小妹,槽值,怀旧文化/IP解读,2019,94,46.56,22.0,0.468,6,29,0,39000,0,0,221,35,https://mp.weixin.qq.com/s/Wv0Fj0LPgGTUSA1G0cHX3A
excluded_bottom20,0.013427,0.007554,0.040698,0.0,5.164243357167955,20200301_“人生必做的100件小事”，暗示你的生活会越来越好.md,“人生必做的100件小事”，暗示你的生活会越来越好,2020-03-01,2020,槽值小妹,槽值,综合热点/观点拆解,2133,76,35.63,23.0,0.447,12,10,0,36000,2,4,204,6,https://mp.weixin.qq.com/s/dZY4JXqRMnR5mPcwyC073g
excluded_bottom20,0.087628,0.067044,0.203488,0.0,5.648388360259665,20200303_比出轨更可怕的婚姻危机：“怀孕后，我开始怀疑爱情”.md,比出轨更可怕的婚姻危机：“怀孕后，我开始怀疑爱情”,2020-03-03,2020,槽值小妹,槽值,身体审美/亲密关系,2874,116,40.36,24.0,0.388,4,29,5,100000,2,0,1873,71,https://mp.weixin.qq.com/s/T61tnyThMqq3LWnvUd7t8Q
excluded_bottom20,0.099392,0.075543,0.232558,0.0,5.72148110458263,20200304_深夜刷屏的鲜肉诱惑，一秒让人彻底沦陷.md,深夜刷屏的鲜肉诱惑，一秒让人彻底沦陷,2020-03-04,2020,槽值小妹,槽值,综合热点/观点拆解,3284,128,38.98,24.5,0.359,4,52,0,100000,0,7,1143,80,https://mp.weixin.qq.com/s/ssCQvkfUoJtLizY0o6bGbg
excluded_bottom20,0.039096,0.029273,0.093023,0.0,5.369810090191583,20200305_隔离炸出了朋友圈真正的宝藏男女.md,隔离炸出了朋友圈真正的宝藏男女,2020-03-05,2020,槽值小妹,槽值,社会情绪/打工人生活,333,37,111.11,9,1.0,37,8,0,100000,0,0,1808,73,https://mp.weixin.qq.com/s/d9UltEuJ7dVRAxVZh6wgvw
excluded_bottom20,0.0,0.0,0.0,0.0,4.576993722895322,20200308_20个女生偷藏的真心话，颠覆你想象.md,20个女生偷藏的真心话，颠覆你想象,2020-03-08,2020,槽值小妹,槽值,身体审美/亲密关系,3033,120,39.56,24.0,0.433,5,32,0,31000,0,0,229,16,https://mp.weixin.qq.com/s/gk0KAR421itGTrpMCED-dQ
excluded_bottom20,0.188501,0.146364,0.430233,0.0,6.3690603480453785,20200309_《裸婚时代》未播出的结局：嫁给爱情的童佳倩，该后悔了.md,《裸婚时代》未播出的结局：嫁给爱情的童佳倩，该后悔了,2020-03-09,2020,槽值小妹,槽值,综合热点/观点拆解,3049,109,35.75,28,0.284,5,29,0,100000,6,11,1823,98,https://mp.weixin.qq.com/s/rNZtP7040mhXhaaD8njXZQ
excluded_bottom20,0.07769,0.05949,0.180233,0.0,5.6009077937019,20200310_承认吧，你对睡在身边的ta一无所知.md,承认吧，你对睡在身边的ta一无所知,2020-03-10,2020,槽值小妹,槽值,综合热点/观点拆解,2922,122,41.75,22.0,0.443,5,18,0,100000,2,0,1227,98,https://mp.weixin.qq.com/s/ObXTTh81gNXXrNh32nXNBg
excluded_bottom20,0.106185,0.080264,0.25,0.0,5.764006207846266,20200311_偷拍成年人隐私，这9.5分神综比想象中更猛.md,偷拍成年人隐私，这9.5分神综比想象中更猛,2020-03-11,2020,槽值小妹,槽值,社会情绪/打工人生活,3187,155,48.64,20,0.516,7,37,0,100000,3,1,1163,44,https://mp.weixin.qq.com/s/yVdkGayVln7OKOYWVylR4g
excluded_bottom20,0.079513,0.060434,0.186047,0.0,5.602881856433816,20200312_年前朋友圈那群女神，复工后全都暴露了.md,年前朋友圈那群女神，复工后全都暴露了,2020-03-12,2020,槽值小妹,槽值,社会情绪/打工人生活,3242,153,47.19,20,0.516,7,32,0,100000,2,0,1235,100,https://mp.weixin.qq.com/s/l_yUSKgvecNPmUBfLdasvw
